"year","month","tis99","tia30","tia10","til30","til10","ts","time"
1943,4,1.07061,1.20006,1.02271,1.38456,1.52676,1943.29,"1943-4-15 00:00:00"
1943,5,0.379284,0.250039,0.592235,0.886222,1.12851,1943.38,"1943-5-15 00:00:00"
1943,6,-0.902255,-0.548834,-1.7824,-1.03635,-2.26102,1943.46,"1943-6-15 00:00:00"
1943,7,0.427681,0.526145,0.547017,0.113171,1.41903,1943.54,"1943-7-15 00:00:00"
1943,8,1.01741,1.51854,1.09488,1.1553,1.39092,1943.62,"1943-8-15 00:00:00"
1943,9,0.46011,0.376821,0.117237,0.0147613,0.558312,1943.71,"1943-9-15 00:00:00"
1943,10,0.963376,1.08157,0.855819,0.823743,0.813541,1943.79,"1943-10-15 00:00:00"
1943,11,-0.476579,-0.516635,-0.990737,-1.11254,-1.03988,1943.88,"1943-11-15 00:00:00"
1943,12,-0.0423958,-0.175073,-0.0874777,0.353287,0.0305759,1943.96,"1943-12-15 00:00:00"
1944,1,1.46161,1.00823,1.00177,1.66828,1.9121,1944.04,"1944-1-15 00:00:00"
1944,2,-0.474606,-0.368406,-0.352884,-0.140845,0.248337,1944.12,"1944-2-15 00:00:00"
1944,3,-1.0278,-1.28976,-1.22868,-1.34803,-1.19858,1944.21,"1944-3-15 00:00:00"
1944,4,0.671801,0.839197,0.858084,0.827829,0.971045,1944.29,"1944-4-15 00:00:00"
1944,5,-0.425318,-0.560644,-0.062329,0.0309559,0.179895,1944.38,"1944-5-15 00:00:00"
1944,6,-1.05376,-0.661238,-1.50762,-1.04453,-1.01343,1944.46,"1944-6-15 00:00:00"
1944,7,0.224481,0.238905,0.34359,-0.082445,0.685016,1944.54,"1944-7-15 00:00:00"
1944,8,2.35601,2.71384,1.79408,2.57956,1.90083,1944.62,"1944-8-15 00:00:00"
1944,9,-0.271487,-0.350939,-0.644075,-0.721352,-0.415691,1944.71,"1944-9-15 00:00:00"
1944,10,0.140578,0.216805,0.102996,-0.258969,-0.443636,1944.79,"1944-10-15 00:00:00"
1944,11,0.392703,0.278223,-0.0630095,-0.318373,0.594861,1944.88,"1944-11-15 00:00:00"
1944,12,-0.261053,-0.380264,-0.135847,0.0730929,0.282465,1944.96,"1944-12-15 00:00:00"
1945,1,-1.02553,-1.10515,-0.507651,-0.662573,-0.161393,1945.04,"1945-1-15 00:00:00"
1945,2,1.48047,1.3025,1.2925,1.51103,1.86582,1945.12,"1945-2-15 00:00:00"
1945,3,1.44533,1.35877,1.11661,1.45846,1.6453,1945.21,"1945-3-15 00:00:00"
1945,4,0.816822,0.937674,0.874751,0.750848,0.313251,1945.29,"1945-4-15 00:00:00"
1945,5,1.17735,0.997231,1.23007,1.80829,1.4185,1945.38,"1945-5-15 00:00:00"
1945,6,0.809721,0.887427,0.895518,0.610619,2.59171,1945.46,"1945-6-15 00:00:00"
1945,7,0.546798,0.654694,0.931406,0.327592,0.871121,1945.54,"1945-7-15 00:00:00"
1945,8,-0.297984,-0.217505,-0.471277,-1.06614,-1.15148,1945.62,"1945-8-15 00:00:00"
1945,9,0.475844,0.340531,0.49809,0.105268,0.447294,1945.71,"1945-9-15 00:00:00"
1945,10,0.836277,0.879458,0.718426,0.460785,0.0885517,1945.79,"1945-10-15 00:00:00"
1945,11,0.0437656,-0.0870553,-0.33721,-0.6918,0.263339,1945.88,"1945-11-15 00:00:00"
1945,12,0.394919,0.458419,0.788478,0.833859,0.712259,1945.96,"1945-12-15 00:00:00"
1946,1,-0.240484,-0.386144,0.0988761,0.19768,0.535214,1946.04,"1946-1-15 00:00:00"
1946,2,0.880094,0.757617,0.681394,0.794322,0.683416,1946.12,"1946-2-15 00:00:00"
1946,3,0.32607,0.141952,0.0898041,0.131728,0.205023,1946.21,"1946-3-15 00:00:00"
1946,4,1.63257,1.67353,1.39343,1.46989,0.879219,1946.29,"1946-4-15 00:00:00"
1946,5,1.1381,0.929791,1.02067,1.53435,0.987102,1946.38,"1946-5-15 00:00:00"
1946,6,-0.606826,-0.341401,-0.806137,-0.834862,-0.149147,1946.46,"1946-6-15 00:00:00"
1946,7,0.953198,1.16829,1.3221,0.902236,0.989139,1946.54,"1946-7-15 00:00:00"
1946,8,-0.336671,-0.268789,-0.502725,-0.988257,-0.902887,1946.62,"1946-8-15 00:00:00"
1946,9,0.759043,0.576376,0.775707,0.422201,0.565404,1946.71,"1946-9-15 00:00:00"
1946,10,-0.943108,-0.9524,-1.1605,-1.43644,-2.03438,1946.79,"1946-10-15 00:00:00"
1946,11,0.282512,0.152457,-0.0896628,-0.364682,0.547284,1946.88,"1946-11-15 00:00:00"
1946,12,-1.0547,-1.25107,-1.104,-1.10201,-1.74472,1946.96,"1946-12-15 00:00:00"
1947,1,-1.25827,-1.23358,-0.494116,-0.77756,-0.391315,1947.04,"1947-1-15 00:00:00"
1947,2,-2.59902,-2.08276,-1.63437,-2.16889,-1.9923,1947.12,"1947-2-15 00:00:00"
1947,3,-0.211566,-0.521535,-0.43153,-0.515073,-0.475552,1947.21,"1947-3-15 00:00:00"
1947,4,1.15521,1.14077,0.786918,0.727546,-0.233127,1947.29,"1947-4-15 00:00:00"
1947,5,1.61562,1.41393,1.43973,1.81096,1.49002,1947.38,"1947-5-15 00:00:00"
1947,6,1.74146,1.78031,1.6957,1.54448,2.44597,1947.46,"1947-6-15 00:00:00"
1947,7,1.25449,1.4933,1.41329,1.24108,1.00575,1947.54,"1947-7-15 00:00:00"
1947,8,1.76021,1.87771,1.0839,1.50097,1.06306,1947.62,"1947-8-15 00:00:00"
1947,9,2.8201,2.3711,2.20084,2.33093,2.4341,1947.71,"1947-9-15 00:00:00"
1947,10,-0.448091,-0.4525,-0.518625,-0.787558,-0.728362,1947.79,"1947-10-15 00:00:00"
1947,11,1.07833,0.908045,0.643907,0.384008,1.49435,1947.88,"1947-11-15 00:00:00"
1947,12,0.463755,0.55413,0.931668,0.882676,0.658771,1947.96,"1947-12-15 00:00:00"
1948,1,1.45119,1.05644,1.238,1.86033,1.46567,1948.04,"1948-1-15 00:00:00"
1948,2,0.129621,0.150535,0.29738,0.408144,0.400028,1948.12,"1948-2-15 00:00:00"
1948,3,1.27915,1.14873,1.24006,1.35804,1.46339,1948.21,"1948-3-15 00:00:00"
1948,4,1.49359,1.43986,1.00961,1.08901,-0.303243,1948.29,"1948-4-15 00:00:00"
1948,5,0.896061,0.724684,0.655671,0.821002,-1.01766,1948.38,"1948-5-15 00:00:00"
1948,6,0.0294838,0.186358,-0.087621,-0.603598,-0.0954978,1948.46,"1948-6-15 00:00:00"
1948,7,-0.63036,-1.12916,-1.19457,-1.61468,-2.34704,1948.54,"1948-7-15 00:00:00"
1948,8,-0.143232,-0.123323,-0.346737,-0.955489,-0.904454,1948.62,"1948-8-15 00:00:00"
1948,9,0.523044,0.228555,0.00900136,-0.218337,-1.08019,1948.71,"1948-9-15 00:00:00"
1948,10,0.200782,0.208685,0.165193,0.00302122,0.0215858,1948.79,"1948-10-15 00:00:00"
1948,11,0.447798,0.282214,0.187387,-0.460728,0.757259,1948.88,"1948-11-15 00:00:00"
1948,12,0.241049,0.346849,0.490826,0.634678,-0.0711277,1948.96,"1948-12-15 00:00:00"
1949,1,0.80509,0.503093,0.879979,1.09472,0.408711,1949.04,"1949-1-15 00:00:00"
1949,2,0.587602,0.500579,0.619694,0.71783,0.514143,1949.12,"1949-2-15 00:00:00"
1949,3,-0.495047,-0.833991,-0.751168,-0.787446,-1.50059,1949.21,"1949-3-15 00:00:00"
1949,4,1.67486,1.50998,1.03443,1.00368,0.0432793,1949.29,"1949-4-15 00:00:00"
1949,5,-0.019746,-0.191778,-0.284095,-0.231956,-1.9897,1949.38,"1949-5-15 00:00:00"
1949,6,-1.10678,-0.851572,-1.05201,-1.58589,-1.17027,1949.46,"1949-6-15 00:00:00"
1949,7,0.371626,0.187202,0.120868,-0.0220694,-0.321686,1949.54,"1949-7-15 00:00:00"
1949,8,0.274598,0.29186,0.0172587,-0.427087,-0.517664,1949.62,"1949-8-15 00:00:00"
1949,9,2.48184,1.89677,1.43825,1.61996,1.00016,1949.71,"1949-9-15 00:00:00"
1949,10,1.48515,1.46975,1.26774,1.35114,1.24898,1949.79,"1949-10-15 00:00:00"
1949,11,0.147835,-0.0720431,-0.0924597,-0.802369,-0.233977,1949.88,"1949-11-15 00:00:00"
1949,12,1.09948,1.38854,1.35117,1.51669,1.09093,1949.96,"1949-12-15 00:00:00"
1950,1,0.0235151,-0.125545,0.204953,0.327169,-1.06741,1950.04,"1950-1-15 00:00:00"
1950,2,1.08407,0.904978,0.793103,1.05338,0.4614,1950.12,"1950-2-15 00:00:00"
1950,3,0.853932,0.720958,0.640616,0.859655,0.451254,1950.21,"1950-3-15 00:00:00"
1950,4,-0.44607,-0.586417,-1.1817,-1.44961,-2.75764,1950.29,"1950-4-15 00:00:00"
1950,5,1.01381,0.834531,0.610266,0.843231,-0.380288,1950.38,"1950-5-15 00:00:00"
1950,6,1.52178,1.47245,1.39003,1.06322,1.60999,1950.46,"1950-6-15 00:00:00"
1950,7,0.637888,0.600704,0.346505,0.615746,0.0722816,1950.54,"1950-7-15 00:00:00"
1950,8,0.669214,0.654371,0.175318,0.00220264,-0.311524,1950.62,"1950-8-15 00:00:00"
1950,9,-0.216421,-0.464553,-0.859895,-1.23083,-2.09699,1950.71,"1950-9-15 00:00:00"
1950,10,-0.448091,-0.619805,-0.854156,-0.776451,-1.0075,1950.79,"1950-10-15 00:00:00"
1950,11,0.49065,0.225124,0.638037,-0.293463,0.0345319,1950.88,"1950-11-15 00:00:00"
1950,12,-0.917025,-1.10742,-1.4923,-1.1848,-2.11975,1950.96,"1950-12-15 00:00:00"
1951,1,0.884985,0.656027,0.711596,1.03908,-0.0210304,1951.04,"1951-1-15 00:00:00"
1951,2,0.660725,0.552482,0.424176,0.529901,0.0431007,1951.12,"1951-2-15 00:00:00"
1951,3,-0.397295,-0.667642,-0.667233,-0.766207,-1.02946,1951.21,"1951-3-15 00:00:00"
1951,4,-0.125815,-0.248909,-1.20839,-1.07291,-1.96985,1951.29,"1951-4-15 00:00:00"
1951,5,-0.444942,-0.565671,-1.31558,-0.768315,-2.58122,1951.38,"1951-5-15 00:00:00"
1951,6,-0.19777,-0.0867539,-0.124662,-0.752545,-0.796061,1951.46,"1951-6-15 00:00:00"
1951,7,0.028288,-0.353508,-0.453257,-0.464942,-0.698816,1951.54,"1951-7-15 00:00:00"
1951,8,0.444824,0.415989,-0.23633,-0.258381,-0.273642,1951.62,"1951-8-15 00:00:00"
1951,9,1.04224,0.609277,0.0787095,0.020412,-0.404447,1951.71,"1951-9-15 00:00:00"
1951,10,-0.742425,-0.886733,-1.07742,-0.967087,-0.824131,1951.79,"1951-10-15 00:00:00"
1951,11,1.82518,1.67744,2.19307,1.37006,2.02597,1951.88,"1951-11-15 00:00:00"
1951,12,0.89702,1.09263,1.02221,1.15075,1.36719,1951.96,"1951-12-15 00:00:00"
1952,1,0.443829,0.24013,0.177464,0.470106,-0.59715,1952.04,"1952-1-15 00:00:00"
1952,2,-0.0820506,-0.062759,-0.303676,-0.164198,-0.739867,1952.12,"1952-2-15 00:00:00"
1952,3,-0.226229,-0.44852,-0.578225,-0.558077,-0.591447,1952.21,"1952-3-15 00:00:00"
1952,4,1.69903,1.50081,0.975707,0.958427,1.36113,1952.29,"1952-4-15 00:00:00"
1952,5,0.0587518,-0.0327373,-0.661275,-0.263519,-0.742544,1952.38,"1952-5-15 00:00:00"
1952,6,-0.250795,-0.124802,-0.240998,-0.742152,-0.885202,1952.46,"1952-6-15 00:00:00"
1952,7,0.841088,0.992156,0.712857,0.903522,0.6155,1952.54,"1952-7-15 00:00:00"
1952,8,0.916817,0.86341,0.283629,0.194385,0.771207,1952.62,"1952-8-15 00:00:00"
1952,9,-2.11228,-2.051,-1.94156,-2.70052,-2.27285,1952.71,"1952-9-15 00:00:00"
1952,10,-0.836077,-1.17472,-1.01379,-1.22249,-0.255539,1952.79,"1952-10-15 00:00:00"
1952,11,-1.12548,-1.75928,-1.80117,-2.06482,-2.82552,1952.88,"1952-11-15 00:00:00"
1952,12,-0.32989,-0.361351,-0.533006,-0.485863,-0.795336,1952.96,"1952-12-15 00:00:00"
1953,1,0.0999358,-0.0407484,-0.176033,0.178164,-0.484088,1953.04,"1953-1-15 00:00:00"
1953,2,-0.0897477,-0.057818,-0.217166,-0.133597,-0.231434,1953.12,"1953-2-15 00:00:00"
1953,3,0.858819,0.822441,0.740462,0.753679,1.14058,1953.21,"1953-3-15 00:00:00"
1953,4,0.937673,0.685194,-0.017674,0.00157656,0.209507,1953.29,"1953-4-15 00:00:00"
1953,5,0.647485,0.526536,0.112864,0.282007,0.502436,1953.38,"1953-5-15 00:00:00"
1953,6,0.40824,0.425156,0.28176,-0.134135,0.0029054,1953.46,"1953-6-15 00:00:00"
1953,7,0.238495,-0.0552099,-0.391369,-0.167394,-0.35596,1953.54,"1953-7-15 00:00:00"
1953,8,-0.174182,-0.340616,-0.791444,-1.10765,-0.561471,1953.62,"1953-8-15 00:00:00"
1953,9,0.247711,-0.0721622,-0.233933,-0.332975,0.094951,1953.71,"1953-9-15 00:00:00"
1953,10,1.31123,1.54346,1.40432,1.82774,2.0946,1953.79,"1953-10-15 00:00:00"
1953,11,0.827344,0.453148,0.508234,0.470416,0.418396,1953.88,"1953-11-15 00:00:00"
1953,12,0.905119,1.08749,1.00292,0.996348,0.885395,1953.96,"1953-12-15 00:00:00"
1954,1,-0.751113,-0.793168,-0.901889,-0.615741,-1.3674,1954.04,"1954-1-15 00:00:00"
1954,2,-1.40981,-1.11361,-1.19662,-1.19215,-1.32385,1954.12,"1954-2-15 00:00:00"
1954,3,0.624214,0.509051,0.307588,0.309249,0.379856,1954.21,"1954-3-15 00:00:00"
1954,4,-0.995942,-1.24201,-1.82895,-2.02774,-1.97087,1954.29,"1954-4-15 00:00:00"
1954,5,-0.019746,-0.11997,-0.931132,-0.432255,-0.559284,1954.38,"1954-5-15 00:00:00"
1954,6,0.324913,0.312832,0.0641096,-0.0457303,-0.00426645,1954.46,"1954-6-15 00:00:00"
1954,7,-1.87058,-3.19609,-2.32036,-3.42153,-2.71634,1954.54,"1954-7-15 00:00:00"
1954,8,-0.653912,-0.95047,-1.24056,-1.55961,-0.993675,1954.62,"1954-8-15 00:00:00"
1954,9,0.247711,-0.0706073,-0.27608,-0.299505,0.236035,1954.71,"1954-9-15 00:00:00"
1954,10,0.983444,1.09873,0.895975,1.10172,0.910763,1954.79,"1954-10-15 00:00:00"
1954,11,0.343729,-0.138095,-0.121541,-0.0878624,-0.177577,1954.88,"1954-11-15 00:00:00"
1954,12,1.19666,1.37496,1.11862,1.24809,0.825982,1954.96,"1954-12-15 00:00:00"
1955,1,-0.216168,-0.279174,-0.422511,0.0171544,-0.730089,1955.04,"1955-1-15 00:00:00"
1955,2,-0.790189,-0.565296,-0.54636,-0.498665,-0.208219,1955.12,"1955-2-15 00:00:00"
1955,3,-1.27218,-1.66097,-1.79279,-1.86128,-1.7807,1955.21,"1955-3-15 00:00:00"
1955,4,-0.337305,-0.557423,-0.971635,-1.09727,-0.318494,1955.29,"1955-4-15 00:00:00"
1955,5,-1.27571,-1.31373,-1.89945,-1.74058,-1.76306,1955.38,"1955-5-15 00:00:00"
1955,6,-0.758328,-0.830593,-0.93513,-1.20481,-0.874958,1955.46,"1955-6-15 00:00:00"
1955,7,0.196453,-0.00791864,-0.00621591,0.214531,1.00701,1955.54,"1955-7-15 00:00:00"
1955,8,0.158534,-0.0197012,-0.189768,-0.348427,0.0701779,1955.62,"1955-8-15 00:00:00"
1955,9,0.161178,-0.207157,-0.314474,-0.377798,0.457591,1955.71,"1955-9-15 00:00:00"
1955,10,-0.294234,-0.479976,-0.350501,-0.664005,-0.838037,1955.79,"1955-10-15 00:00:00"
1955,11,0.209052,-0.358057,-0.323638,-0.175185,-0.286651,1955.88,"1955-11-15 00:00:00"
1955,12,0.933463,0.997435,0.705622,0.699785,0.105779,1955.96,"1955-12-15 00:00:00"
1956,1,0.45425,0.323137,0.325373,0.585925,0.517006,1956.04,"1956-1-15 00:00:00"
1956,2,-3.7536,-2.58407,-2.0223,-2.63369,-2.13133,1956.12,"1956-2-15 00:00:00"
1956,3,-0.0551627,-0.246345,-0.192825,-0.18238,0.224013,1956.21,"1956-3-15 00:00:00"
1956,4,-1.32224,-1.42464,-1.48004,-1.97872,-0.919468,1956.29,"1956-4-15 00:00:00"
1956,5,0.189581,0.137565,-0.093599,-0.144402,1.5296,1956.38,"1956-5-15 00:00:00"
1956,6,-1.77339,-1.84367,-1.62323,-2.05529,-1.67531,1956.46,"1956-6-15 00:00:00"
1956,7,-0.146884,-0.51585,-0.275781,-0.342667,0.515087,1956.54,"1956-7-15 00:00:00"
1956,8,-1.91514,-2.17788,-2.08966,-2.46938,-2.49927,1956.62,"1956-8-15 00:00:00"
1956,9,0.467977,0.0857003,-0.0712518,0.0424099,0.872565,1956.71,"1956-9-15 00:00:00"
1956,10,-0.126999,-0.284672,-0.275608,-0.389334,-0.691166,1956.79,"1956-10-15 00:00:00"
1956,11,-0.599013,-1.2723,-1.17038,-1.01272,-1.04551,1956.88,"1956-11-15 00:00:00"
1956,12,0.698609,0.692654,0.26459,0.309522,-0.644203,1956.96,"1956-12-15 00:00:00"
1957,1,0.471618,0.357721,0.169689,0.542442,0.752455,1957.04,"1957-1-15 00:00:00"
1957,2,1.4112,1.20313,1.09299,1.3876,2.13499,1957.12,"1957-2-15 00:00:00"
1957,3,1.62129,1.64282,1.47839,1.70944,1.95358,1957.21,"1957-3-15 00:00:00"
1957,4,-0.0170494,-0.156897,-0.244667,-0.563525,1.09876,1957.29,"1957-4-15 00:00:00"
1957,5,-1.63549,-1.66105,-1.81963,-1.87803,-1.3633,1957.38,"1957-5-15 00:00:00"
1957,6,0.885472,0.849695,1.01537,1.012,1.97716,1957.46,"1957-6-15 00:00:00"
1957,7,0.434688,0.360641,0.545426,0.608193,1.16068,1957.54,"1957-7-15 00:00:00"
1957,8,-1.19554,-1.33089,-1.18057,-1.33747,-0.106362,1957.62,"1957-8-15 00:00:00"
1957,9,-1.10535,-1.2496,-1.0516,-1.36122,-0.382026,1957.71,"1957-9-15 00:00:00"
1957,10,0.488427,0.465589,0.341763,0.444599,0.348848,1957.79,"1957-10-15 00:00:00"
1957,11,0.625328,0.205136,0.386719,0.618201,1.03039,1957.88,"1957-11-15 00:00:00"
1957,12,0.0952773,-0.0604885,-0.558276,-0.518052,-1.12781,1957.96,"1957-12-15 00:00:00"
1958,1,0.238882,0.168156,-0.0135571,0.232267,0.928897,1958.04,"1958-1-15 00:00:00"
1958,2,0.664574,0.66941,0.549958,0.668744,1.313,1958.12,"1958-2-15 00:00:00"
1958,3,-1.64363,-1.86254,-1.60742,-2.10695,-1.79007,1958.21,"1958-3-15 00:00:00"
1958,4,-1.37662,-1.39237,-1.18912,-1.76042,-0.411461,1958.29,"1958-4-15 00:00:00"
1958,5,0.745607,0.661825,0.965326,0.765596,2.12485,1958.38,"1958-5-15 00:00:00"
1958,6,-0.788629,-0.926272,-0.624185,-0.776198,-0.481428,1958.46,"1958-6-15 00:00:00"
1958,7,-0.0838222,-0.38978,-0.19883,-0.225023,-0.0115878,1958.54,"1958-7-15 00:00:00"
1958,8,0.243647,0.137365,0.414402,0.332756,1.91068,1958.62,"1958-8-15 00:00:00"
1958,9,1.03438,0.574091,0.651169,0.652774,1.36781,1958.71,"1958-9-15 00:00:00"
1958,10,0.588768,0.568841,0.410876,0.503599,0.453809,1958.79,"1958-10-15 00:00:00"
1958,11,0.466163,0.0548808,0.183223,0.477445,0.476721,1958.88,"1958-11-15 00:00:00"
1958,12,0.876774,0.833719,0.475041,0.541905,0.211174,1958.96,"1958-12-15 00:00:00"
1959,1,0.35004,0.22695,0.334615,0.264614,0.706432,1959.04,"1959-1-15 00:00:00"
1959,2,-0.0743534,0.045985,0.109176,-0.0133158,0.54119,1959.12,"1959-2-15 00:00:00"
1959,3,1.55286,1.411,1.22785,1.44082,1.52065,1959.21,"1959-3-15 00:00:00"
1959,4,1.15521,0.948342,1.17482,0.837153,2.2367,1959.29,"1959-4-15 00:00:00"
1959,5,0.300787,0.215073,0.399794,0.325355,0.912162,1959.38,"1959-5-15 00:00:00"
1959,6,0.430965,0.327923,0.478124,0.756684,1.02407,1959.46,"1959-6-15 00:00:00"
1959,7,1.54878,1.94529,1.55005,2.10153,1.97656,1959.54,"1959-7-15 00:00:00"
1959,8,0.576363,0.474497,0.73954,0.679166,1.81094,1959.62,"1959-8-15 00:00:00"
1959,9,0.255578,-0.0646509,0.263461,-0.0454131,0.539743,1959.71,"1959-9-15 00:00:00"
1959,10,0.0201681,-0.102104,-0.102352,-0.275065,-0.441992,1959.79,"1959-10-15 00:00:00"
1959,11,-0.115399,-0.673825,-0.511065,-0.405569,-0.335103,1959.88,"1959-11-15 00:00:00"
1959,12,0.763397,0.737994,0.372337,0.342945,-0.0848114,1959.96,"1959-12-15 00:00:00"
1960,1,0.343093,0.250498,0.249304,0.316215,0.291911,1960.04,"1960-1-15 00:00:00"
1960,2,0.102681,0.187138,0.30624,0.323375,0.516777,1960.12,"1960-2-15 00:00:00"
1960,3,0.614439,0.448186,0.40789,0.328003,0.309545,1960.21,"1960-3-15 00:00:00"
1960,4,-0.0472622,-0.224831,-0.00404329,-0.333358,0.311733,1960.29,"1960-4-15 00:00:00"
1960,5,0.385826,0.277603,0.619494,0.350278,0.883159,1960.38,"1960-5-15 00:00:00"
1960,6,0.514291,0.50808,0.790396,0.912891,1.26046,1960.46,"1960-6-15 00:00:00"
1960,7,-1.16288,-1.86641,-1.21549,-1.96373,-1.52953,1960.54,"1960-7-15 00:00:00"
1960,8,-0.638437,-0.773547,-0.473067,-0.645953,0.0318569,1960.62,"1960-8-15 00:00:00"
1960,9,-0.554686,-0.772435,-0.53608,-0.8369,-0.854628,1960.71,"1960-9-15 00:00:00"
1960,10,0.428222,0.399568,0.349032,0.185165,-0.2126,1960.79,"1960-10-15 00:00:00"
1960,11,1.53746,1.49882,1.27296,1.79912,1.68675,1960.88,"1960-11-15 00:00:00"
1960,12,0.350377,0.219794,-0.622845,-0.398535,-1.43168,1960.96,"1960-12-15 00:00:00"
1961,1,0.106883,0.0344112,-0.123458,-0.00932795,-0.277051,1961.04,"1961-1-15 00:00:00"
1961,2,1.64596,1.36774,1.22402,1.51006,1.22609,1961.12,"1961-2-15 00:00:00"
1961,3,1.46488,1.24497,0.969736,1.12081,0.737835,1961.21,"1961-3-15 00:00:00"
1961,4,1.86218,1.54263,1.41563,1.51403,1.82439,1961.29,"1961-4-15 00:00:00"
1961,5,-1.24954,-1.34494,-1.2267,-1.35752,-1.4917,1961.38,"1961-5-15 00:00:00"
1961,6,0.340064,0.307963,0.498936,0.493083,0.313321,1961.46,"1961-6-15 00:00:00"
1961,7,-1.35207,-1.93745,-1.15894,-1.82189,-1.2231,1961.54,"1961-7-15 00:00:00"
1961,8,-0.66165,-0.812623,-0.38396,-0.537493,0.022822,1961.62,"1961-8-15 00:00:00"
1961,9,2.4661,1.87094,1.92643,2.03928,2.23358,1961.71,"1961-9-15 00:00:00"
1961,10,1.3915,1.48587,1.38876,1.29987,1.13963,1961.79,"1961-10-15 00:00:00"
1961,11,0.147835,-0.303514,-0.113175,-0.296808,-0.474619,1961.88,"1961-11-15 00:00:00"
1961,12,-0.366332,-0.646353,-1.60067,-1.31655,-1.72178,1961.96,"1961-12-15 00:00:00"
1962,1,0.954458,0.852552,1.65336,0.77312,1.67582,1962.04,"1962-1-15 00:00:00"
1962,2,0.0718926,0.0762756,0.190772,0.0988628,-0.54322,1962.12,"1962-2-15 00:00:00"
1962,3,-1.38459,-1.69067,-1.28446,-1.84012,-1.76505,1962.21,"1962-3-15 00:00:00"
1962,4,0.424057,0.120576,0.364611,0.00545467,0.142308,1962.29,"1962-4-15 00:00:00"
1962,5,-1.60278,-1.58255,-1.29158,-1.60507,-1.19797,1962.38,"1962-5-15 00:00:00"
1962,6,-1.02346,-1.24559,-1.01147,-1.13618,-1.36909,1962.46,"1962-6-15 00:00:00"
1962,7,-1.44316,-1.85403,-1.01618,-1.57416,-0.807778,1962.54,"1962-7-15 00:00:00"
1962,8,-0.615224,-0.71258,-0.174484,-0.307421,0.0817749,1962.62,"1962-8-15 00:00:00"
1962,9,-0.649086,-0.979862,-0.912641,-0.917169,-1.8916,1962.71,"1962-9-15 00:00:00"
1962,10,0.354639,0.201303,-0.278173,-0.102509,-0.741304,1962.79,"1962-10-15 00:00:00"
1962,11,-0.507188,-1.10016,-1.26463,-1.10891,-1.92502,1962.88,"1962-11-15 00:00:00"
1962,12,-1.46772,-1.80888,-2.32602,-2.36039,-3.29001,1962.96,"1962-12-15 00:00:00"
1963,1,-2.19269,-1.9826,-2.44825,-2.22982,-3.14939,1963.04,"1963-1-15 00:00:00"
1963,2,-2.26035,-1.66549,-1.0917,-1.65586,-1.91056,1963.12,"1963-2-15 00:00:00"
1963,3,-0.289768,-0.525245,-0.329668,-0.407409,-0.314176,1963.21,"1963-3-15 00:00:00"
1963,4,0.556993,0.224501,0.536555,0.157167,-0.277187,1963.29,"1963-4-15 00:00:00"
1963,5,-0.157117,-0.122239,0.302506,0.0490108,0.823332,1963.38,"1963-5-15 00:00:00"
1963,6,0.211287,0.127581,0.437153,0.535935,0.450938,1963.46,"1963-6-15 00:00:00"
1963,7,0.441695,0.457177,0.729632,1.013,1.10662,1963.54,"1963-7-15 00:00:00"
1963,8,-0.506898,-0.565459,0.0192534,-0.205336,-0.0649069,1963.62,"1963-8-15 00:00:00"
1963,9,0.420777,0.0156804,0.147157,0.139635,-0.0150355,1963.71,"1963-9-15 00:00:00"
1963,10,-0.193893,-0.450828,-1.0353,-0.786259,-1.14659,1963.79,"1963-10-15 00:00:00"
1963,11,2.38226,2.30422,2.12568,2.49005,2.55342,1963.88,"1963-11-15 00:00:00"
1963,12,-1.38268,-1.76729,-1.62775,-2.03926,-1.23948,1963.96,"1963-12-15 00:00:00"
1964,1,-0.514904,-0.443963,-0.593236,-0.443413,-0.314679,1964.04,"1964-1-15 00:00:00"
1964,2,0.16041,0.204949,0.269816,0.416331,-0.053,1964.12,"1964-2-15 00:00:00"
1964,3,-1.20375,-1.36435,-0.877525,-1.28337,-0.935172,1964.21,"1964-3-15 00:00:00"
1964,4,0.689929,0.401261,0.523182,0.305905,-0.644499,1964.29,"1964-4-15 00:00:00"
1964,5,0.88952,0.937495,1.23614,1.14035,1.44448,1964.38,"1964-5-15 00:00:00"
1964,6,1.03697,1.0633,1.21527,1.52857,1.0835,1964.46,"1964-6-15 00:00:00"
1964,7,0.686936,0.769771,0.79708,1.18334,1.00451,1964.54,"1964-7-15 00:00:00"
1964,8,-0.561061,-0.605305,-0.06858,-0.202636,-0.234805,1964.62,"1964-8-15 00:00:00"
1964,9,0.302778,-0.0460113,0.0229441,0.0367622,-0.187929,1964.71,"1964-9-15 00:00:00"
1964,10,-0.902971,-1.22705,-1.73435,-1.55948,-1.97356,1964.79,"1964-10-15 00:00:00"
1964,11,0.888561,0.503387,0.419117,0.503952,-0.2299,1964.88,"1964-11-15 00:00:00"
1964,12,0.0547852,-0.0036144,-0.000917288,0.0131125,2.10214,1964.96,"1964-12-15 00:00:00"
1965,1,0.798143,0.709311,0.776411,0.738899,1.5806,1965.04,"1965-1-15 00:00:00"
1965,2,-0.732461,-0.44891,-0.278348,-0.317985,-0.556295,1965.12,"1965-2-15 00:00:00"
1965,3,-0.377745,-0.529689,-0.328572,-0.299717,-0.0508171,1965.21,"1965-3-15 00:00:00"
1965,4,-0.494411,-0.780979,-0.621995,-1.02162,-1.75542,1965.29,"1965-4-15 00:00:00"
